Node,Max Depth (ft)
SMH10771,36.79049729547194
SMH10777,31.043185713278937
SMH10794,20.980741930164157
SMH10813,15.430413914659947
SMH10849,37.1501
SMH10851,11.646009735104476
SMH10853,13.623219643510318
SMH10877,16.851003521596873
SMH10887,18.84871155783317
SMH10895,23.989124889574448
SMH10909,24.985654673614192
SMH10925,24.77999069852099
SMH10931,30.67006794543758
SMH10932,14.540195200363883
SMH10934,15.209335317389785
SMH10941,16.67232661522722
SMH10943,14.98686466183906
SMH10951,10.786840412723912
SMH10960,12.075890912205287
SMH10962,35.017485993183286
SMH10964,16.424425184315766
SMH10970,16.571192346692335
SMH10974,14.2401
SMH11006,18.496313516850456
SMH11008,23.23096307369328
SMH11040,18.259243234076152
SMH11044,19.3831014426896
SMH11045,29.675631834215963
SMH11054,12.575207913298616
SMH11064,37.34612751829071
SMH11070,18.193796588469493
SMH11086,16.840443052980753
SMH11100,30.425783930590768
SMH11108,15.480979002778568
SMH11110,13.301432437545605
SMH11116,38.429899999999996
SMH11130,16.906427624017066
SMH11136,16.911110663164997
SMH11146,19.2999
SMH11147,26.656322354620045
SMH11149,22.1901
SMH11154,17.371282685917272
SMH11173,25.393804840650063
SMH11178,12.906395151119712
SMH11196,10.654610436430927
SMH11197,30.994235334417255
SMH11271,8.79719789863549
SMH11276,7.540266262557488
SMH11278,29.499316548272947
SMH11280,15.764027703625763
SMH11284,32.259899999999995
SMH11298,15.540121680155092
SMH11306,36.352809317643725
SMH11320,23.023058460580422
SMH11337,18.556515607266228
SMH11347,19.836776774937654
SMH11354,27.669900000000002
SMH11364,12.67164104583291
SMH11366,21.0999
SMH11367,19.950206113135145
SMH11368,16.67570878568423
SMH11370,32.90989999999999
SMH11373,27.03487099908218
SMH11374,21.51304643513467
SMH11379,22.22839444680465
SMH11380,10.866819889021805
SMH11392,9.930218831793708
SMH11396,11.8299
SMH11405,16.33023971427592
SMH11412,13.870099999999999
SMH11441,13.009373883542168
SMH11471,14.736681380768406
SMH11472,9.500209893711672
SMH11490,27.81599823074592
SMH11501,44.759950975244976
SMH11503,1.0380793700022886
SMH11506,2.0263367548694413
SMH11538,36.155572116875376
SMH11590,15.156420738947332
SMH11591,21.7001
SMH11599,0.9867768011349203
SMH11605,2.6270307468697798
SMH11608,18.95023594957639
SMH11609,20.36023462853017
SMH11621,19.7501
SMH11651,27.492195040219208
SMH11666,15.186196004933993
SMH11684,21.227054924736812
SMH11686,27.09015977670567
SMH11687,22.736689004382864
SMH11689,18.456399113125507
SMH11708,15.561486080113378
SMH11720,18.650306683019117
SMH11732,33.70745252986236
SMH11736,24.9701
SMH11765,23.876434629896796
SMH11776,35.93185473512703
SMH11784,16.892108850885457
SMH11786,11.13162953102594
SMH11799,0.45076018435528686
SMH11801,0.5230091009863551
SMH11809,23.396038608124577
SMH11813,23.316052026720428
SMH11819,18.539283928443396
SMH11831,44.97225489756028
SMH11839,23.887452888883743
SMH11840,24.375334382213516
SMH11843,11.740573071047695
SMH11845,19.81850691308816
SMH11846,18.886209551038043
SMH11848,11.227590551830465
SMH11851,21.18457882929445
SMH11862,26.902708570728677
SMH11867,49.420100000000005
SMH11886,19.50824918367033
SMH11887,20.053833671386144
SMH11888,20.739299206110985
SMH11890,23.15140134926134
SMH11907,15.601787520989532
SMH11915,16.088497540714066
SMH11939,19.978113829459048
SMH11940,31.947181254199123
SMH11962,34.710608889802565
SMH11966,20.45572534270051
SMH11968,29.414567790188613
SMH11969,13.041894668363359
SMH12018,27.780289436687255
SMH12027,24.893355998843198
SMH12028,42.26710841681249
SMH12051,24.88852041913318
SMH12058,19.10033062267005
SMH12060,21.822250797808447
SMH12066,25.346817504015583
SMH12086,7.050839638908
SMH12090,21.146971837652234
SMH12102,17.473938898083613
SMH12116,27.760328529573982
SMH12119,4.451177603773832
SMH12121,21.92763097787566
SMH12146,10.500137738000909
SMH12147,27.892182664868635
SMH12148,26.3199
SMH12155,20.024679268749928
SMH12156,29.537811903349652
SMH12180,19.67585891794208
SMH12192,12.53943482784692
SMH12197,25.619986604752587
SMH12202,25.967660157392405
SMH12214,14.33675522294937
SMH12239,22.761690361793846
SMH12253,9.505561646607507
SMH12256,13.990819577421558
SMH12262,30.597110555931415
SMH12267,1.0818434063013114
SMH12270,13.49517343308435
SMH12276,17.518665124254873
SMH12281,15.582007131270753
SMH12283,26.210397139197493
SMH12286,13.937017487249252
SMH12288,16.002261109921125
SMH12289,15.351453530912302
SMH12290,32.952259951081835
SMH12296,0.00039661020425492584
SMH12327,19.919900000000002
SMH12329,5.371099650985398
SMH12332,27.60905611915406
SMH12335,27.5471119065327
SMH12343,1.3699104414065886
SMH12349,15.688230005946547
SMH12351,23.822713462452448
SMH12355,17.081974793565664
SMH12359,23.037954479736904
SMH12360,20.59158353590921
SMH12364,13.592975853814089
SMH12365,22.0201
SMH12366,18.015884774410456
SMH12368,11.693058146567454
SMH12371,29.221374432528226
SMH12372,16.959281422178382
SMH12401,19.44020992357477
SMH12410,3.746012523698486
SMH12434,28.347684932841624
SMH12453,4.513837454852329
SMH12459,2.9147573653349674
SMH12465,21.423350367378106
SMH12466,21.741653362506185
SMH12469,22.710661911275068
SMH12470,12.969188091790024
SMH12471,10.837551023192848
SMH12476,0.7942527601309635
SMH12487,14.820004754020482
SMH12489,13.182824284003816
SMH12491,30.231723212470335
SMH12516,20.818023361132123
SMH12524,5.994814224210049
SMH12525,9.331839111424923
SMH12526,9.228304324638113
SMH12527,8.4101
SMH12532,10.236314635560696
SMH12544,20.2101
SMH12546,13.480320600868314
SMH12547,44.48899670314971
SMH12555,19.757166721326538
SMH12569,9.165080413430124
SMH12575,16.431327629294543
SMH12582,13.054198012467776
SMH12599,15.444712866492713
SMH12609,13.06075305186193
SMH12610,13.566408537696505
SMH12616,11.330115605387537
SMH12621,11.18468365984419
SMH12623,14.23719283001308
SMH12631,20.52386103405516
SMH12632,18.113773506481493
SMH12638,21.285255027170333
SMH12643,17.468838738257265
SMH12652,23.3901
SMH12656,12.12568074548528
SMH12665,10.58969937802027
SMH12684,13.42607645377495
SMH12693,17.274529725738276
SMH12696,16.55354705201656
SMH12699,11.690717694319728
SMH12700,19.46976273390444
SMH12702,14.114906159653184
SMH12706,33.699016965221446
SMH12708,36.92680643975649
SMH12714,11.4499
SMH12715,12.494584598616944
SMH12719,24.269099999999998
SMH12720,23.5999
SMH12725,27.384448824057586
SMH12728,29.183609078711655
SMH12732,22.569263035965527
SMH12742,19.96040095106789
SMH12743,20.807879504164035
SMH12745,27.000315452961715
SMH12749,27.904474015771342
SMH12754,11.356809603309234
SMH12761,17.41104601645452
SMH12762,8.721814026859363
SMH12780,18.35269902256219
SMH12782,11.997711319368985
SMH12794,7.426837238121806
SMH12796,15.8299
SMH12844,29.86247164913983
SMH13053,10.292986897994236
SMH13065,2.844358107362644
SMH13066,4.757479365984332
SMH13067,13.562799827804536
SMH13075,33.53278128450363
SMH13077,35.50338240846219
SMH13083,25.11695001791299
SMH13084,25.534901236521975
SMH13085,25.296652369212097
SMH13087,13.916228573083544
SMH13091,31.90136616578881
SMH13092,14.09578327818013
SMH13099,22.32766512868651
SMH13100,28.6501
SMH13101,16.4001
SMH13106,22.246714584107558
SMH13107,22.701451294176096
SMH13114,15.534707054605754
SMH13130,29.234980620383944
SMH13138,26.343792757479857
SMH13139,24.818225044686244
SMH13142,19.178818763511483
SMH13150,25.21086535638753
SMH13156,17.244298983064475
SMH13161,31.5999
SMH13172,13.791067979366094
SMH13178,18.340142478183736
SMH13198,15.368855234997287
SMH13199,22.114015568760827
SMH13202,15.019574997969821
SMH13204,54.881475035498696
SMH13211,12.982594018554336
SMH13216,46.58177935723853
SMH13217,10.460832261154522
SMH13219,27.4649724338194
SMH13228,15.083775410818042
SMH13229,15.783631383564629
SMH13236,12.23392775155854
SMH13238,28.73012733388282
SMH13243,21.550118625538907
SMH13251,32.005364412671305
SMH13257,13.6010434416391
SMH13259,15.028003162676658
SMH13261,18.22617389742912
SMH13276,29.77437566056563
SMH13277,24.612023741498703
SMH13280,20.7001
SMH13282,13.200739089523978
SMH13284,1.2223559064718252
SMH13290,18.16178913955696
SMH13292,15.507738640844714
SMH13298,13.15448209251751
SMH13299,13.200585090074435
SMH13305,31.884480094070415
SMH13370,15.6399
SMH13372,3.7762468732402574
SMH13379,37.0699
SMH13381,19.75847084796867
SMH13394,27.7752920584443
SMH13400,2.9452103557827103
SMH13401,17.1001
SMH13404,21.196769968518794
SMH13409,13.343348525767585
SMH13410,12.800276639521352
SMH13412,16.80114190606395
SMH13417,2.59608783947213
SMH13421,36.04889372318155
SMH13425,21.618292025729765
SMH13438,39.836533850137585
SMH13445,26.059789700776648
SMH13446,3.3561095306190607
SMH13450,3.743002604977667
SMH13464,0.7172923283086533
SMH13478,24.59127665187681
SMH13480,21.984265121204764
SMH13483,26.636170693434202
SMH13495,32.94027953107551
SMH13496,34.651315911714704
SMH13498,29.894793459035085
SMH13499,34.58914727690066
SMH13518,25.584461367937237
SMH13528,3.998467262476251
SMH13533,3.4074237716431375
SMH13535,12.87713603191446
SMH13542,16.717053248865433
SMH13544,31.418137203130847
SMH13550,32.944675443337815
SMH13552,14.808256196302086
SMH13584,0.9849741189382031
SMH13589,12.412865249529375
SMH13596,21.833392868537267
SMH13599,22.93181009532959
SMH13615,30.85045069421205
SMH13624,11.82557919326162
SMH13628,16.050271089100427
SMH13630,0.3194082287979647
SMH13636,15.303710637922858
SMH13637,24.30901215743626
SMH13646,2.9343971590057283
SMH13652,29.5499
SMH13655,30.748209262335497
SMH13658,20.1299
SMH13659,26.42019791327791
SMH13666,18.28504752346417
SMH13673,8.870476772097707
SMH13676,8.328934660728567
SMH13679,22.34282911005336
SMH13680,18.782903796225916
SMH13682,10.495493948388102
SMH13684,19.672235848270695
SMH13685,18.653754042711068
SMH13699,4.808866977345308
SMH13701,25.36780124901335
SMH13704,27.70865677021243
SMH13708,25.525172989565917
SMH13710,12.892636234482678
SMH13722,17.45084847812805
SMH13723,19.060194037746655
SMH13726,0.8987914134252177
SMH13736,0.8458638173706992
SMH13737,3.0683918872478317
SMH13742,4.324830097776934
SMH13746,16.664353700315385
SMH13761,18.952553719954413
SMH13764,37.609953698784544
SMH13766,33.569322658394725
SMH13782,7.2962605892129595
SMH13802,36.1090712940622
SMH13807,3.616837945358955
SMH13821,4.00302431319852
SMH13833,14.583847977957905
SMH13835,26.55066412221211
SMH13843,11.193525902638452
SMH13846,14.170284512488475
SMH13849,5.137605194913924
SMH13851,10.320952170778973
SMH13857,23.752027369797766
SMH13859,16.018375020988408
SMH13885,8.960040272384136
SMH13889,23.128496390986587
SMH13891,12.602865141857011
SMH13894,19.001064139557386
SMH13902,10.806321211123775
SMH13904,5.1865385618972795
SMH13913,8.720294920042887
SMH13917,21.694360228486914
SMH13925,12.944000861309402
SMH13935,21.161064617178887
SMH13939,23.07032610328665
SMH13949,9.125603099694878
SMH13950,17.770118169104222
SMH13959,23.5501
SMH13979,17.746194608638994
SMH13980,14.120276726464095
SMH13981,17.64384829736266
SMH13984,20.00451715001161
SMH13987,9.220168836194109
SMH13991,12.400777354815443
SMH13996,13.080247455086273
SMH13999,27.79872181157623
SMH14005,23.62761839553691
SMH14009,15.77835583937974
SMH14011,23.081176588768116
SMH14016,36.90402607348015
SMH14022,15.292548801131248
SMH14025,16.444811303932187
SMH14026,12.2183191758646
SMH14031,18.047118465787058
SMH14054,18.95016797208482
SMH14055,15.718932243798918
SMH14057,14.122568319685662
SMH14076,23.857940877468785
SMH14087,17.535981047953197
SMH14090,37.6141
SMH14100,12.562822742366809
SMH14103,18.450704548897992
SMH14116,9.200214168108083
SMH14120,8.803731104700002
SMH14121,11.125351672836452
SMH14122,3.5847974116821977
SMH14129,3.1039377196598936
SMH14130,2.3679345426235763
SMH14139,19.1499
SMH14142,19.182357501091797
SMH14143,16.57372265804633
SMH14151,21.309320409634502
SMH14153,21.44184296376975
SMH14175,12.072288413805689
SMH14177,25.936097039649095
SMH14181,16.15036018414427
SMH14185,22.126614589350194
SMH14186,9.6301
SMH14189,31.526972743916758
SMH14193,9.0301
SMH14194,7.066541849375363
SMH14196,10.144995885724795
SMH14198,5.547219640616224
SMH14216,5.162919233598142
SMH14217,13.867350737462306
SMH14218,30.211137473482662
SMH14220,21.785174271156336
SMH14229,20.9201
SMH14240,4.50668128893023
SMH14242,30.29360107357827
SMH14249,12.87513462480956
SMH14254,4.73004212926789
SMH14259,20.036652876147237
SMH14261,21.75766903893379
SMH14266,1.7109943330181299
SMH14272,16.482522940225035
SMH14274,3.134515888073519
SMH14276,5.72119577747722
SMH14279,0.6425688012501158
SMH14284,46.2081
SMH14288,14.503406333016352
SMH14316,35.9701
SMH14321,22.705990972479306
SMH14335,23.142238377631752
SMH14346,20.92253859367323
SMH14350,24.14120038058309
SMH14367,31.940353394241832
SMH14388,3.488988777159694
SMH14395,29.2499
SMH14398,18.18238943803091
SMH14404,16.8499
SMH14415,17.110243088761983
SMH14428,11.952330754268022
SMH14435,14.80836222744801
SMH14446,20.504636966046554
SMH14451,0.9921382509202464
SMH14457,21.113715082024193
SMH14469,14.340783691248273
SMH14474,24.908547883651863
SMH14480,15.58633562748947
SMH14487,14.790364985820153
SMH14488,14.275338194188942
SMH14489,10.34650200876992
SMH14497,14.177811801266131
SMH14500,13.416872178684283
SMH14503,11.900885236665099
SMH14508,24.859583870660128
SMH14509,24.273981855575958
SMH14513,21.164392909790514
SMH14521,22.456913642313445
SMH14531,18.32086678090041
SMH14532,26.650813650977817
SMH14546,17.684312653380896
SMH14553,0.9388849959017607
SMH14560,11.657118172495606
SMH14584,31.7041
SMH14587,14.191254222866004
SMH14608,28.689123573049578
SMH14610,24.49731480638623
SMH14611,20.240099999999998
SMH14624,20.86749307240349
SMH14626,23.229372005038996
SMH14632,28.76707796355393
SMH14638_2,20.727874240392353
SMH14645,22.15036873982704
SMH14648,25.95590964993324
SMH14653,26.206284189072782
SMH14657,25.189499251137455
SMH14670,12.315946766008214
SMH14677,17.65107573938101
SMH14692,28.24679582113661
SMH14698,31.945051448834704
SMH14703,35.334966945061126
SMH14716,9.135085180987483
SMH14717,17.87351141241632
SMH14734,16.37852251717317
SMH14760/27929/27930,24.158586271128883
SMH14763,17.492501202590745
SMH14773,29.615062003009605
SMH14781,21.440864091802858
SMH14782,1.1874453099252236
SMH14794,1.0720824942124694
SMH14795,31.3701
SMH14801,14.205299319448441
SMH14806,16.190192794186352
SMH14809,0.5335913432493702
SMH14810,1.5727814931737416
SMH14819,0.9279780177172359
SMH14824,27.06727814845825
SMH14838,20.529935477997526
SMH14847,16.9899
SMH14850,16.480353666544445
SMH14851,0.6834576624725159
SMH14865,7.183078324711223
SMH14871,23.924899782271517
SMH14876,1.3079859320114164
SMH14882,26.90482257103519
SMH14893,1.3631619934969037
SMH14903,2.75466325772808
SMH14912,44.994614785440135
SMH14915,29.238080206011183
SMH14920,17.725355793193277
SMH14925,13.512802319355144
SMH14928,17.74401110382562
SMH14934,26.839051484586726
SMH14941,25.296736355238835
SMH14956,23.321744898212295
SMH14957,21.140336795798966
SMH14958,14.960127675554517
SMH14964,19.382704019498995
SMH14965,23.702530371871244
SMH14979,14.176175038249916
SMH14983,15.74407022144246
SMH14986,11.659701275987022
SMH15006,31.311404345711274
SMH15013,13.686702625488099
SMH15018,16.381997819000144
SMH15025,23.3499
SMH15026,1.3352584776436154
SMH15038,25.113234491955268
SMH15041,17.937101905452852
SMH15042,19.730269610060482
SMH15051,26.16563714614856
SMH15057,16.122442192373953
SMH15059,17.850231886574285
SMH15066,21.496715993611403
SMH15070,25.855928242015207
SMH15071,15.886453537474308
SMH15073,27.877797847986855
SMH15074,25.42709006333006
SMH15080,18.390079981283694
SMH15082,21.460905092593347
SMH15091,11.85084613701958
SMH15115,18.433796551651977
SMH15124,30.500977676184803
SMH15129,20.298089152166604
SMH15132,15.867365964202957
SMH15137,20.810748900290307
SMH15150,27.950389129228803
SMH15154,25.49404045275381
SMH15158,33.46136577485649
SMH15160,19.125714722100216
SMH15169,20.05513549186658
SMH15171,27.9407989016039
SMH15176,29.310244355012607
SMH15180,15.9799
SMH15181,14.869526509505235
SMH15183,18.716692164893797
SMH15191,24.996753685599778
SMH15194,16.816976582167882
SMH15195,18.15376841198733
SMH15206,8.165528311986986
SMH15208,19.800406253614014
SMH15211,18.32113352535736
SMH15212,69.51010000000001
SMH15215,14.8899
SMH15219,21.812699188587025
SMH15221,9.819825798648635
SMH15229,12.022918512887726
SMH15234,8.477124953574812
SMH15236,20.583143888461443
SMH15241,10.051699942804365
SMH15245,13.06994356354597
SMH15253,24.62715743233803
SMH15255,20.230230389431775
SMH15267,19.881704909245
SMH15281,16.585996976060436
SMH15289,20.37084136187582
SMH15292,9.001069014020388
SMH15296,19.257387234534008
SMH15297,4.266250027613232
SMH15298,17.070411354121926
SMH15301,19.445968451220622
SMH15302,12.248281886529067
SMH15324,24.368653303778295
SMH15329,15.965101964783145
SMH15332,2.60381942242254
SMH15343,14.297371316199905
SMH15346,29.06021846845804
SMH15356,25.32532887938848
SMH15358,21.17474353093532
SMH15374,23.528851949034596
SMH15388,14.123849342893076
SMH15401,20.61561601346788
SMH15406,20.112083541413014
SMH15407,20.479922276102137
SMH15412,14.255900701661488
SMH15414,11.408846248202785
SMH15416,27.28010940846634
SMH15417,27.0954151624681
SMH15420,1.785170139213149
SMH15421,0.0
SMH15431,3.853367491488339
SMH15432,37.95210690465491
SMH15434,3.377776670083671
SMH15439,1.0790881038038016
SMH15443,18.48564501434597
SMH15445,4.043889547476423
SMH15448,14.867364999055951
SMH15485,10.463186374044726
SMH15492,29.4899
SMH15493,31.227140178400393
SMH15497,28.7399
SMH15519,0.1874082235869578
SMH15521,0.13771949381457926
SMH15522,0.2350883819659455
SMH15523,4.176570149507698
SMH15527,18.79993773562058
SMH15532,13.815096678801597
SMH15534,22.169900000000002
SMH15540,16.9601
SMH15549,16.754544263950244
SMH15570,13.775331303827741
SMH15571,14.352786796929113
SMH15572,16.732161270499837
SMH15573,11.709003778101565
SMH15584,7.473381741029078
SMH15588,8.123929435080091
SMH15599,17.871532940985542
SMH15601,10.588774024402124
SMH15602,7.943469355527079
SMH15622,3.693014565722315
SMH15628,31.63022518876636
SMH15632,18.262512946832132
SMH15633,19.98224739236245
SMH15634,27.268071942015737
SMH15637,30.29209422163951
SMH15640,35.35679681785087
SMH15643,15.783028564345246
SMH15662,10.100165410480379
SMH15666,63.07115483678476
SMH15668,17.659985045972025
SMH15671,17.921019188184516
SMH15675,20.542143408778706
SMH15678,26.8699
SMH15683,16.003900019367876
SMH15684,28.572809561348333
SMH15686,13.032652582079592
SMH15696,26.72169168418859
SMH15701,44.36241132017141
SMH15702,23.240099999999998
SMH15704,14.911963186150889
SMH15706,43.6399
SMH15708,16.56183858734029
SMH15714,12.4338703991523
SMH15718,13.5101
SMH15728,13.010238041056995
SMH15730,13.76907801908412
SMH15740,12.8454142325944
SMH15748,14.535334766778107
SMH15750,9.46326836631978
SMH15752,0.7492156464284873
SMH15789,19.028438299762712
SMH15817,8.045203039606715
SMH15824,14.505415988329965
SMH15825,13.311067601459975
SMH15827,18.2201
SMH15828,16.967557761969267
SMH15868,2.4972957361043955
SMH15886,0.0
SMH15894,1.18793868557282
SMH15897,28.979611610294864
SMH15899,2.0164927171639917
SMH16269,22.42720174779568
SMH16283,18.77811749639185
SMH16289,15.670588036899996
SMH16290,16.277441243475877
SMH16309,19.287128684767957
SMH16312,18.086624768700855
SMH16319,24.43023847080343
SMH16320,18.436883220006635
SMH16323,19.917533999956095
SMH16325,24.987494880342716
SMH16326,17.531647239388846
SMH16336,20.620547795967852
SMH16339,20.760229740095276
SMH16340,30.24352237124591
SMH16505,30.961981360653258
SMH16512,22.17775091959745
SMH16518,1.2969572250278403
SMH16537,0.9645737114721187
SMH16548,8.819033266678295
SMH16565,10.791526427092066
SMH16567,2.861023557357088
SMH16607,0.7235890166371297
SMH16619,11.36206058713522
SMH16625,7.540715609753239
SMH16627,1.6237706657209259
SMH16629,2.1215937206699467
SMH16630,16.972930294944405
SMH16631,17.38887602886635
SMH16809,1.6061892516046643
SMH16810,2.087658451167016
SMH16834,10.0270193782342
SMH16835,14.81319181174409
SMH16839,14.2253042840723
SMH16840,0.0
SMH16856,15.771654912024532
SMH16858,14.409199993867537
SMH16861,16.59875163823675
SMH16913,23.9799
SMH16921,1.9703796149593105
SMH16927,1.5017904164271751
SMH16928,5.601088577856305
SMH16929,0.9581949568392927
SMH16933,2.30591020388652
SMH16950,20.214976044762032
SMH16951,0.030521592125296593
SMH16955,16.14637839333255
SMH16966,20.881730278129655
SMH17032,15.489202889275257
SMH17039,5.629283335166123
SMH17041,3.9935877070343033
SMH17068,41.59985276206048
SMH17073,10.239855986546917
SMH17082,1.8104609986777636
SMH17116,16.65076042785457
SMH17122,0.0
SMH17123,0.0
SMH17149,2.7319486668526825
SMH17153,14.02626840115313
SMH17160,13.544062534149763
SMH17174,17.21245161945445
SMH17183,11.260329951961602
SMH17187,16.23243028042705
SMH17188,16.49669460697327
SMH17192,11.468237104511372
SMH17200,44.041076369262974
SMH17206,32.4899
SMH17209,17.7285976773054
SMH17213,9.450153476443624
SMH17214,22.680167088397994
SMH17218,19.1501
SMH17221,28.56810595621664
SMH17232,13.07048773268551
SMH17238,20.106813787152525
SMH17245,8.211848165268579
SMH17251,10.377985400335248
SMH17258,19.01065401686418
SMH17260,19.261651948861832
SMH17264,11.142232522228475
SMH17265,9.506303821904234
SMH17269,11.494166648213572
SMH17279,24.518728178752085
SMH17283,9.558971987586867
SMH17284,11.65715147891112
SMH17296,16.320465254463354
SMH17310,26.300615509973028
SMH17321,13.468761402458458
SMH17382,18.552802772359666
SMH17386,15.85671473389549
SMH17387,10.187695379783555
SMH17388,10.806253025728772
SMH17397,13.139901915248114
SMH17401,15.040099999999999
SMH17402,36.05185404967534
SMH17406,22.317222531828833
SMH17419,16.17929836707596
SMH17421,34.289899999999996
SMH17471,21.90405467412159
SMH17475,13.280775640921025
SMH17476,13.870772640737588
SMH17503,15.097613128665625
SMH17559,19.13672176783639
SMH17564,18.4301
SMH17565,21.630785816750667
SMH17573,18.07766740258274
SMH17575,14.089270996395967
SMH17582,18.652700343871153
SMH17589,24.75302301694328
SMH17590,26.288093320652536
SMH17595,27.42516326981395
SMH17607,34.25269919875848
SMH17623,17.248371780317285
SMH17624,16.347753779987308
SMH17628,19.63613607120304
SMH17631,17.86810840353403
SMH17636,27.254082772736457
SMH17645,13.562260811527146
SMH17658,10.152838989762971
SMH17667,14.5701
SMH17669,15.422824000964848
SMH17675,31.91459212760818
SMH17676,27.966031277012043
SMH17677,35.901715759661
SMH17678,14.51529989695613
SMH17685,25.66267506295713
SMH17690,36.14860977865964
SMH17695,18.1099
SMH17699,11.24898884753254
SMH17700,25.0399
SMH17702,19.727127338560585
SMH17714,34.270100000000006
SMH17724,15.398662979321987
SMH17725,17.341923782413478
SMH17733,13.556153362331635
SMH17743,17.667020280847893
SMH17746,18.049132420305465
SMH17769,18.207857506835637
SMH17784,16.99682233318787
SMH17795,19.030646414371873
SMH17805,14.210549116345746
SMH17829,15.62038117165822
SMH17832,20.7001
SMH17834/51299,17.812152549523525
SMH17834/51299_2,17.741559382871323
SMH17841,29.411126720535314
SMH17844,6.563023585927008
SMH17845,6.577459978130166
SMH17847,10.975554375930383
SMH17870,19.223179649288134
SMH17890,14.287546760292916
SMH17905,11.244839043250021
SMH17920,18.465849977513656
SMH17922,16.44715681865616
SMH17925,19.505171535387674
SMH17943,22.202156297412092
SMH17958,15.974799160437644
SMH17960,16.42886614794667
SMH17963,28.78785765318605
SMH17978,0.36564612625475856
SMH17979,18.780186952002904
SMH17986,27.160589948199174
SMH17995,14.46309840752259
SMH18009,19.594752927582253
SMH18026,22.82442314362936
SMH18038,13.919371373729556
SMH18043,7.2910889514250155
SMH18064,33.55009853813085
SMH18091,11.200099999999999
SMH18098,1.291563901955049
SMH18103,17.640738828604288
SMH18108,17.940129373895033
SMH18115,13.351325467235586
SMH18120,1.1891937727391027
SMH18136,16.83089759676328
SMH18138,15.230033410465044
SMH18142,3.909516859275214
SMH18182,11.858185379984292
SMH18231,26.902005634089328
SMH18233,13.867943166299197
SMH18246,13.748850412034791
SMH18261,9.26442597294206
SMH18262,12.947904312895677
SMH18263,18.73290494414623
SMH18324,9.006578061276615
SMH18345,9.726765553817156
SMH18349,8.669826458339166
SMH18350,32.200100000000006
SMH18351,12.202477111406417
SMH18352,19.508140963007406
SMH18354,0.44820652400643635
SMH18360,17.43966388608002
SMH18366,15.7214859815026
SMH18368,17.641413426129418
SMH18395,24.33442532532211
SMH18396,30.0492210096481
SMH18407,18.87852815818794
SMH18413,19.439652141101625
SMH18424,18.286442266591834
SMH18426,3.261725125372664
SMH18428,64.24359609175153
SMH18432,11.462036227411552
SMH18436,16.454625582586015
SMH18449,9.6174380064628
SMH18450,9.99353114030836
SMH18467,17.695737692766805
SMH18474,18.675590440547523
SMH18481,11.723711694466951
SMH18506,15.51829259133834
SMH18516,12.052972093881404
SMH18524,19.19002028790809
SMH18555,12.697748463315762
SMH18607,27.3401
SMH18615,14.489793589498866
SMH18628,27.685331308854316
SMH18631,24.399445952244015
SMH18634,28.062936555750177
SMH18636,22.9023881956931
SMH18647,22.48971312293651
SMH18662,21.108097969739465
SMH18664,26.640629426382816
SMH18665,26.56097144612455
SMH18666,22.217409551143582
SMH18673,0.8419602227273134
SMH18675,3.6629824684002443
SMH18678,6.3986043126388665
SMH18679,13.634976872711075
SMH18681,15.950156554221483
SMH18684,9.504512819123592
SMH18688,4.502615221712189
SMH18698,22.246887887612836
SMH18702,21.890680312024024
SMH18705,21.587509041381196
SMH18732,6.278179504835869
SMH18736,24.347068947799904
SMH18740,26.42016948753684
SMH18743,25.79019262663342
SMH18746,31.989617378612113
SMH18763,22.403718330888623
SMH18764,20.605841475336742
SMH18773,26.804429418520783
SMH18781,29.268388097640262
SMH18783,38.350100000000005
SMH18785,35.133880953900125
SMH18788,35.171144918625366
SMH18809,26.119451141993345
SMH18810,24.794628514892537
SMH18813,26.936247670218542
SMH18826,29.613051110153997
SMH18827,32.631472906677544
SMH18832,31.94811047586995
SMH18848,34.7301
SMH18849,34.76063449052734
SMH18854,20.597710239927615
SMH18859,35.99596142752256
SMH18862,25.820961475906934
SMH18864,29.815399859573322
SMH18870,26.407525322575193
SMH18872,26.801032428901102
SMH18877,0.8453619579309894
SMH18880,21.853667189892654
SMH18885,22.058551715347136
SMH18893,11.700099999999999
SMH18897,15.017133517652269
SMH18900,36.46761325136116
SMH18903,35.54624830024037
SMH18907,31.350211235171066
SMH18913,1.3259658804867547
SMH18929,4.822845596986271
SMH18931,14.736176211311559
SMH18934,25.427283419399792
SMH18935,11.36722159562952
SMH18937,29.525177432172747
SMH18938,19.220038464081146
SMH18950,25.337267039206658
SMH18961,30.156916993659515
SMH18964,13.364353400539459
SMH18965,16.100592381088372
SMH18974,34.57187202602668
SMH18978,27.92736189393002
SMH18986,28.9401
SMH18987,34.380100000000006
SMH18989,0.4348261326403714
SMH18991,5.1820512157721
SMH18992,9.248243914573893
SMH19002,14.709511695924423
SMH19021,20.5918129097177
SMH19023,6.164898458783082
SMH19032,22.59505548817697
SMH19041,17.255388457971826
SMH19048,6.668816083631912
SMH19056,4.017260614252264
SMH19061,2.969399191369024
SMH19075,13.093537268255998
SMH19076,11.296528798102706
SMH19082,3.3254153887044966
SMH19087,2.8071966100399943
SMH19090,0.7231108441533303
SMH19095,8.296724407519077
SMH19099,10.536059230896738
SMH19101,16.169683889473255
SMH19108,23.05946978081444
SMH19111,3.247516258248175
SMH19112,3.5135683115722554
SMH19138,4.841887198965807
SMH19143,4.742056747696796
